"Observation station","Year","Month","Day","Time [Local time]","Air temperature mean [°C]"
"Vantaa Helsinki-Vantaa airport","2023","5","9","21:20","11.7"
"Vantaa Helsinki-Vantaa airport","2023","5","9","21:30","11.5"
"Vantaa Helsinki-Vantaa airport","2023","5","9","21:40","11"
"Vantaa Helsinki-Vantaa airport","2023","5","9","21:50","10.4"
"Vantaa Helsinki-Vantaa airport","2023","5","9","22:00","10.2"
"Vantaa Helsinki-Vantaa airport","2023","5","9","22:10","9.9"
"Vantaa Helsinki-Vantaa airport","2023","5","9","22:20","10"
"Vantaa Helsinki-Vantaa airport","2023","5","9","22:30","10"
"Vantaa Helsinki-Vantaa airport","2023","5","9","22:40","9.9"
"Vantaa Helsinki-Vantaa airport","2023","5","9","22:50","9.8"
"Vantaa Helsinki-Vantaa airport","2023","5","9","23:00","9.8"
"Vantaa Helsinki-Vantaa airport","2023","5","9","23:10","9.7"
"Vantaa Helsinki-Vantaa airport","2023","5","9","23:20","9.3"
"Vantaa Helsinki-Vantaa airport","2023","5","9","23:30","9.3"
"Vantaa Helsinki-Vantaa airport","2023","5","9","23:40","9.1"
"Vantaa Helsinki-Vantaa airport","2023","5","9","23:50","8.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","00:00","8.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","00:10","8.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","00:20","8.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","00:30","8.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","00:40","8.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","00:50","8.1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","01:00","7.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","01:10","6.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","01:20","7.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","01:30","7.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","01:40","6.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","01:50","5.1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","02:00","5.8"
"Vantaa Helsinki-Vantaa airport","2023","5","10","02:10","6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","02:20","3.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","02:30","4.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","02:40","3.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","02:50","4.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","03:00","2.8"
"Vantaa Helsinki-Vantaa airport","2023","5","10","03:10","3.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","03:20","3.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","03:30","3.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","03:40","2.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","03:50","3.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","04:00","3.1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","04:10","3.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","04:20","3.1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","04:30","2.8"
"Vantaa Helsinki-Vantaa airport","2023","5","10","04:40","0.8"
"Vantaa Helsinki-Vantaa airport","2023","5","10","04:50","1.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","05:00","1.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","05:10","1.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","05:20","1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","05:30","1.1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","05:40","1.8"
"Vantaa Helsinki-Vantaa airport","2023","5","10","05:50","2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","06:00","2.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","06:10","1.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","06:20","1.1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","06:30","1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","06:40","1.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","06:50","3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","07:00","4.8"
"Vantaa Helsinki-Vantaa airport","2023","5","10","07:10","4.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","07:20","5.8"
"Vantaa Helsinki-Vantaa airport","2023","5","10","07:30","7.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","07:40","9.1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","07:50","9.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","08:00","9.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","08:10","9.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","08:20","10.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","08:30","10.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","08:40","12"
"Vantaa Helsinki-Vantaa airport","2023","5","10","08:50","12.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","09:00","12.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","09:10","12.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","09:20","13"
"Vantaa Helsinki-Vantaa airport","2023","5","10","09:30","13.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","09:40","13.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","09:50","14"
"Vantaa Helsinki-Vantaa airport","2023","5","10","10:00","14.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","10:10","14.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","10:20","14.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","10:30","15.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","10:40","15.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","10:50","15.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","11:00","15.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","11:10","15.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","11:20","15.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","11:30","15.8"
"Vantaa Helsinki-Vantaa airport","2023","5","10","11:40","16"
"Vantaa Helsinki-Vantaa airport","2023","5","10","11:50","16.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","12:00","15.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","12:10","16.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","12:20","16.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","12:30","16.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","12:40","16.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","12:50","16.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","13:00","16.1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","13:10","16.1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","13:20","16.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","13:30","16.1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","13:40","16.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","13:50","16.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","14:00","17"
"Vantaa Helsinki-Vantaa airport","2023","5","10","14:10","17.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","14:20","17.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","14:30","17.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","14:40","17.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","14:50","17.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","15:00","17.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","15:10","17.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","15:20","17.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","15:30","17.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","15:40","17.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","15:50","18"
"Vantaa Helsinki-Vantaa airport","2023","5","10","16:00","18.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","16:10","18"
"Vantaa Helsinki-Vantaa airport","2023","5","10","16:20","18.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","16:30","18.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","16:40","18.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","16:50","18.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","17:00","18.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","17:10","18.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","17:20","18.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","17:30","18.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","17:40","18.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","17:50","18.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","18:00","18.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","18:10","18.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","18:20","18.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","18:30","18.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","18:40","18"
"Vantaa Helsinki-Vantaa airport","2023","5","10","18:50","17.8"
"Vantaa Helsinki-Vantaa airport","2023","5","10","19:00","17.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","19:10","17.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","19:20","17.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","19:30","17.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","19:40","17.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","19:50","17.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","20:00","17"
"Vantaa Helsinki-Vantaa airport","2023","5","10","20:10","16.8"
"Vantaa Helsinki-Vantaa airport","2023","5","10","20:20","16.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","20:30","16.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","20:40","16.1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","20:50","15.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","21:00","15.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","21:10","15.3"
"Vantaa Helsinki-Vantaa airport","2023","5","10","21:20","14.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","21:30","14.4"
"Vantaa Helsinki-Vantaa airport","2023","5","10","21:40","14"
"Vantaa Helsinki-Vantaa airport","2023","5","10","21:50","13.6"
"Vantaa Helsinki-Vantaa airport","2023","5","10","22:00","12.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","22:10","12.7"
"Vantaa Helsinki-Vantaa airport","2023","5","10","22:20","12.5"
"Vantaa Helsinki-Vantaa airport","2023","5","10","22:30","11.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","22:40","11.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","22:50","10.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","23:00","11.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","23:10","11.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","23:20","11.1"
"Vantaa Helsinki-Vantaa airport","2023","5","10","23:30","11.2"
"Vantaa Helsinki-Vantaa airport","2023","5","10","23:40","10.9"
"Vantaa Helsinki-Vantaa airport","2023","5","10","23:50","9.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","00:00","8.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","00:10","7.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","00:20","7.7"
"Vantaa Helsinki-Vantaa airport","2023","5","11","00:30","6.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","00:40","5.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","00:50","5.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","01:00","6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","01:10","5.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","01:20","6.5"
"Vantaa Helsinki-Vantaa airport","2023","5","11","01:30","7.5"
"Vantaa Helsinki-Vantaa airport","2023","5","11","01:40","5.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","01:50","6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","02:00","5.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","02:10","4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","02:20","4.5"
"Vantaa Helsinki-Vantaa airport","2023","5","11","02:30","6.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","02:40","4.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","02:50","3.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","03:00","4.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","03:10","3.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","03:20","3.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","03:30","3.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","03:40","2.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","03:50","3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","04:00","2.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","04:10","2.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","04:20","3.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","04:30","2.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","04:40","2.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","04:50","2.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","05:00","2.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","05:10","3.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","05:20","3.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","05:30","3.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","05:40","2.5"
"Vantaa Helsinki-Vantaa airport","2023","5","11","05:50","2.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","06:00","3.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","06:10","4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","06:20","3.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","06:30","3.7"
"Vantaa Helsinki-Vantaa airport","2023","5","11","06:40","6.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","06:50","7"
"Vantaa Helsinki-Vantaa airport","2023","5","11","07:00","7.5"
"Vantaa Helsinki-Vantaa airport","2023","5","11","07:10","8.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","07:20","9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","07:30","10.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","07:40","10.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","07:50","11.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","08:00","12.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","08:10","12.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","08:20","12.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","08:30","13.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","08:40","13.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","08:50","14.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","09:00","14.7"
"Vantaa Helsinki-Vantaa airport","2023","5","11","09:10","15"
"Vantaa Helsinki-Vantaa airport","2023","5","11","09:20","15.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","09:30","15.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","09:40","16.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","09:50","16.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","10:00","16.5"
"Vantaa Helsinki-Vantaa airport","2023","5","11","10:10","16.7"
"Vantaa Helsinki-Vantaa airport","2023","5","11","10:20","17.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","10:30","17"
"Vantaa Helsinki-Vantaa airport","2023","5","11","10:40","17.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","10:50","17.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","11:00","17.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","11:10","17.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","11:20","17.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","11:30","17.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","11:40","18"
"Vantaa Helsinki-Vantaa airport","2023","5","11","11:50","18.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","12:00","18.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","12:10","18.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","12:20","18.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","12:30","18.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","12:40","18.7"
"Vantaa Helsinki-Vantaa airport","2023","5","11","12:50","18.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","13:00","18.7"
"Vantaa Helsinki-Vantaa airport","2023","5","11","13:10","18.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","13:20","18.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","13:30","18.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","13:40","19.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","13:50","19.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","14:00","19.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","14:10","19.5"
"Vantaa Helsinki-Vantaa airport","2023","5","11","14:20","19.7"
"Vantaa Helsinki-Vantaa airport","2023","5","11","14:30","19.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","14:40","19.7"
"Vantaa Helsinki-Vantaa airport","2023","5","11","14:50","19.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","15:00","19.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","15:10","19.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","15:20","19.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","15:30","20"
"Vantaa Helsinki-Vantaa airport","2023","5","11","15:40","19.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","15:50","19.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","16:00","20"
"Vantaa Helsinki-Vantaa airport","2023","5","11","16:10","20.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","16:20","20.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","16:30","20.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","16:40","20.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","16:50","20.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","17:00","20.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","17:10","20.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","17:20","20.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","17:30","20.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","17:40","20.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","17:50","20.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","18:00","20.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","18:10","20.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","18:20","20"
"Vantaa Helsinki-Vantaa airport","2023","5","11","18:30","19.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","18:40","19.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","18:50","19.7"
"Vantaa Helsinki-Vantaa airport","2023","5","11","19:00","19.5"
"Vantaa Helsinki-Vantaa airport","2023","5","11","19:10","19.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","19:20","19.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","19:30","19.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","19:40","19.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","19:50","19.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","20:00","18.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","20:10","18.7"
"Vantaa Helsinki-Vantaa airport","2023","5","11","20:20","18.5"
"Vantaa Helsinki-Vantaa airport","2023","5","11","20:30","18.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","20:40","18.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","20:50","17.7"
"Vantaa Helsinki-Vantaa airport","2023","5","11","21:00","17.5"
"Vantaa Helsinki-Vantaa airport","2023","5","11","21:10","17.1"
"Vantaa Helsinki-Vantaa airport","2023","5","11","21:20","16.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","21:30","15.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","21:40","15.5"
"Vantaa Helsinki-Vantaa airport","2023","5","11","21:50","15.2"
"Vantaa Helsinki-Vantaa airport","2023","5","11","22:00","14.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","22:10","14.4"
"Vantaa Helsinki-Vantaa airport","2023","5","11","22:20","14"
"Vantaa Helsinki-Vantaa airport","2023","5","11","22:30","13.5"
"Vantaa Helsinki-Vantaa airport","2023","5","11","22:40","13.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","22:50","13.3"
"Vantaa Helsinki-Vantaa airport","2023","5","11","23:00","12.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","23:10","11.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","23:20","10.8"
"Vantaa Helsinki-Vantaa airport","2023","5","11","23:30","12.6"
"Vantaa Helsinki-Vantaa airport","2023","5","11","23:40","10.9"
"Vantaa Helsinki-Vantaa airport","2023","5","11","23:50","10"
"Vantaa Helsinki-Vantaa airport","2023","5","12","00:00","10"
"Vantaa Helsinki-Vantaa airport","2023","5","12","00:10","10.1"
"Vantaa Helsinki-Vantaa airport","2023","5","12","00:20","11"
"Vantaa Helsinki-Vantaa airport","2023","5","12","00:30","11.7"
"Vantaa Helsinki-Vantaa airport","2023","5","12","00:40","9.7"
"Vantaa Helsinki-Vantaa airport","2023","5","12","00:50","8.5"
"Vantaa Helsinki-Vantaa airport","2023","5","12","01:00","8.1"
"Vantaa Helsinki-Vantaa airport","2023","5","12","01:10","8.3"
"Vantaa Helsinki-Vantaa airport","2023","5","12","01:20","8.5"
"Vantaa Helsinki-Vantaa airport","2023","5","12","01:30","8.6"
"Vantaa Helsinki-Vantaa airport","2023","5","12","01:40","7.7"
"Vantaa Helsinki-Vantaa airport","2023","5","12","01:50","7.6"
"Vantaa Helsinki-Vantaa airport","2023","5","12","02:00","7.5"
"Vantaa Helsinki-Vantaa airport","2023","5","12","02:10","6.4"
"Vantaa Helsinki-Vantaa airport","2023","5","12","02:20","6.3"
"Vantaa Helsinki-Vantaa airport","2023","5","12","02:30","6"
"Vantaa Helsinki-Vantaa airport","2023","5","12","02:40","6.3"
"Vantaa Helsinki-Vantaa airport","2023","5","12","02:50","6.2"
"Vantaa Helsinki-Vantaa airport","2023","5","12","03:00","5.7"
"Vantaa Helsinki-Vantaa airport","2023","5","12","03:10","5.6"
"Vantaa Helsinki-Vantaa airport","2023","5","12","03:20","5.6"
"Vantaa Helsinki-Vantaa airport","2023","5","12","03:30","4.9"
"Vantaa Helsinki-Vantaa airport","2023","5","12","03:40","4.5"
"Vantaa Helsinki-Vantaa airport","2023","5","12","03:50","4.3"
"Vantaa Helsinki-Vantaa airport","2023","5","12","04:00","4.3"
